date_key,full_date,year_num,quarter_num,month_num,month_name,day_of_month,iso_day_of_week,day_name,iso_week_num,iso_year_num,is_weekend,first_day_month,last_day_month
20140329,2014-03-29,2014,1,3,March,29,6,Saturday,13,2014,t,2014-03-01,2014-03-31
20140330,2014-03-30,2014,1,3,March,30,7,Sunday,13,2014,t,2014-03-01,2014-03-31
20140331,2014-03-31,2014,1,3,March,31,1,Monday,14,2014,f,2014-03-01,2014-03-31
20140401,2014-04-01,2014,2,4,April,1,2,Tuesday,14,2014,f,2014-04-01,2014-04-30
20140402,2014-04-02,2014,2,4,April,2,3,Wednesday,14,2014,f,2014-04-01,2014-04-30
20140403,2014-04-03,2014,2,4,April,3,4,Thursday,14,2014,f,2014-04-01,2014-04-30
20140404,2014-04-04,2014,2,4,April,4,5,Friday,14,2014,f,2014-04-01,2014-04-30
20140405,2014-04-05,2014,2,4,April,5,6,Saturday,14,2014,t,2014-04-01,2014-04-30
20140406,2014-04-06,2014,2,4,April,6,7,Sunday,14,2014,t,2014-04-01,2014-04-30
20140407,2014-04-07,2014,2,4,April,7,1,Monday,15,2014,f,2014-04-01,2014-04-30
20140408,2014-04-08,2014,2,4,April,8,2,Tuesday,15,2014,f,2014-04-01,2014-04-30
20140409,2014-04-09,2014,2,4,April,9,3,Wednesday,15,2014,f,2014-04-01,2014-04-30
20140410,2014-04-10,2014,2,4,April,10,4,Thursday,15,2014,f,2014-04-01,2014-04-30
20140411,2014-04-11,2014,2,4,April,11,5,Friday,15,2014,f,2014-04-01,2014-04-30
20140412,2014-04-12,2014,2,4,April,12,6,Saturday,15,2014,t,2014-04-01,2014-04-30
20140413,2014-04-13,2014,2,4,April,13,7,Sunday,15,2014,t,2014-04-01,2014-04-30
20140414,2014-04-14,2014,2,4,April,14,1,Monday,16,2014,f,2014-04-01,2014-04-30
20140415,2014-04-15,2014,2,4,April,15,2,Tuesday,16,2014,f,2014-04-01,2014-04-30
20140416,2014-04-16,2014,2,4,April,16,3,Wednesday,16,2014,f,2014-04-01,2014-04-30
20140417,2014-04-17,2014,2,4,April,17,4,Thursday,16,2014,f,2014-04-01,2014-04-30
20140418,2014-04-18,2014,2,4,April,18,5,Friday,16,2014,f,2014-04-01,2014-04-30
20140419,2014-04-19,2014,2,4,April,19,6,Saturday,16,2014,t,2014-04-01,2014-04-30
20140420,2014-04-20,2014,2,4,April,20,7,Sunday,16,2014,t,2014-04-01,2014-04-30
20140421,2014-04-21,2014,2,4,April,21,1,Monday,17,2014,f,2014-04-01,2014-04-30
20140422,2014-04-22,2014,2,4,April,22,2,Tuesday,17,2014,f,2014-04-01,2014-04-30
20140423,2014-04-23,2014,2,4,April,23,3,Wednesday,17,2014,f,2014-04-01,2014-04-30
20140424,2014-04-24,2014,2,4,April,24,4,Thursday,17,2014,f,2014-04-01,2014-04-30
20140425,2014-04-25,2014,2,4,April,25,5,Friday,17,2014,f,2014-04-01,2014-04-30
20140426,2014-04-26,2014,2,4,April,26,6,Saturday,17,2014,t,2014-04-01,2014-04-30
20140427,2014-04-27,2014,2,4,April,27,7,Sunday,17,2014,t,2014-04-01,2014-04-30
20140428,2014-04-28,2014,2,4,April,28,1,Monday,18,2014,f,2014-04-01,2014-04-30
20140429,2014-04-29,2014,2,4,April,29,2,Tuesday,18,2014,f,2014-04-01,2014-04-30
20140430,2014-04-30,2014,2,4,April,30,3,Wednesday,18,2014,f,2014-04-01,2014-04-30
20140501,2014-05-01,2014,2,5,May,1,4,Thursday,18,2014,f,2014-05-01,2014-05-31
20140502,2014-05-02,2014,2,5,May,2,5,Friday,18,2014,f,2014-05-01,2014-05-31
20140503,2014-05-03,2014,2,5,May,3,6,Saturday,18,2014,t,2014-05-01,2014-05-31
20140504,2014-05-04,2014,2,5,May,4,7,Sunday,18,2014,t,2014-05-01,2014-05-31
20140505,2014-05-05,2014,2,5,May,5,1,Monday,19,2014,f,2014-05-01,2014-05-31
20140506,2014-05-06,2014,2,5,May,6,2,Tuesday,19,2014,f,2014-05-01,2014-05-31
20140507,2014-05-07,2014,2,5,May,7,3,Wednesday,19,2014,f,2014-05-01,2014-05-31
20140508,2014-05-08,2014,2,5,May,8,4,Thursday,19,2014,f,2014-05-01,2014-05-31
20140509,2014-05-09,2014,2,5,May,9,5,Friday,19,2014,f,2014-05-01,2014-05-31
20140510,2014-05-10,2014,2,5,May,10,6,Saturday,19,2014,t,2014-05-01,2014-05-31
20140511,2014-05-11,2014,2,5,May,11,7,Sunday,19,2014,t,2014-05-01,2014-05-31
20140512,2014-05-12,2014,2,5,May,12,1,Monday,20,2014,f,2014-05-01,2014-05-31
20140513,2014-05-13,2014,2,5,May,13,2,Tuesday,20,2014,f,2014-05-01,2014-05-31
20140514,2014-05-14,2014,2,5,May,14,3,Wednesday,20,2014,f,2014-05-01,2014-05-31
20140515,2014-05-15,2014,2,5,May,15,4,Thursday,20,2014,f,2014-05-01,2014-05-31
20140516,2014-05-16,2014,2,5,May,16,5,Friday,20,2014,f,2014-05-01,2014-05-31
20140517,2014-05-17,2014,2,5,May,17,6,Saturday,20,2014,t,2014-05-01,2014-05-31
20140518,2014-05-18,2014,2,5,May,18,7,Sunday,20,2014,t,2014-05-01,2014-05-31
20140519,2014-05-19,2014,2,5,May,19,1,Monday,21,2014,f,2014-05-01,2014-05-31
20140520,2014-05-20,2014,2,5,May,20,2,Tuesday,21,2014,f,2014-05-01,2014-05-31
20140521,2014-05-21,2014,2,5,May,21,3,Wednesday,21,2014,f,2014-05-01,2014-05-31
20140522,2014-05-22,2014,2,5,May,22,4,Thursday,21,2014,f,2014-05-01,2014-05-31
20140523,2014-05-23,2014,2,5,May,23,5,Friday,21,2014,f,2014-05-01,2014-05-31
20140524,2014-05-24,2014,2,5,May,24,6,Saturday,21,2014,t,2014-05-01,2014-05-31
20140525,2014-05-25,2014,2,5,May,25,7,Sunday,21,2014,t,2014-05-01,2014-05-31
20140526,2014-05-26,2014,2,5,May,26,1,Monday,22,2014,f,2014-05-01,2014-05-31
20140527,2014-05-27,2014,2,5,May,27,2,Tuesday,22,2014,f,2014-05-01,2014-05-31
20140528,2014-05-28,2014,2,5,May,28,3,Wednesday,22,2014,f,2014-05-01,2014-05-31
20140529,2014-05-29,2014,2,5,May,29,4,Thursday,22,2014,f,2014-05-01,2014-05-31
20140530,2014-05-30,2014,2,5,May,30,5,Friday,22,2014,f,2014-05-01,2014-05-31
20140531,2014-05-31,2014,2,5,May,31,6,Saturday,22,2014,t,2014-05-01,2014-05-31
20140601,2014-06-01,2014,2,6,June,1,7,Sunday,22,2014,t,2014-06-01,2014-06-30
20140602,2014-06-02,2014,2,6,June,2,1,Monday,23,2014,f,2014-06-01,2014-06-30
20140603,2014-06-03,2014,2,6,June,3,2,Tuesday,23,2014,f,2014-06-01,2014-06-30
20140604,2014-06-04,2014,2,6,June,4,3,Wednesday,23,2014,f,2014-06-01,2014-06-30
20140605,2014-06-05,2014,2,6,June,5,4,Thursday,23,2014,f,2014-06-01,2014-06-30
20140606,2014-06-06,2014,2,6,June,6,5,Friday,23,2014,f,2014-06-01,2014-06-30
20140607,2014-06-07,2014,2,6,June,7,6,Saturday,23,2014,t,2014-06-01,2014-06-30
20140608,2014-06-08,2014,2,6,June,8,7,Sunday,23,2014,t,2014-06-01,2014-06-30
20140609,2014-06-09,2014,2,6,June,9,1,Monday,24,2014,f,2014-06-01,2014-06-30
20140610,2014-06-10,2014,2,6,June,10,2,Tuesday,24,2014,f,2014-06-01,2014-06-30
20140611,2014-06-11,2014,2,6,June,11,3,Wednesday,24,2014,f,2014-06-01,2014-06-30
20140612,2014-06-12,2014,2,6,June,12,4,Thursday,24,2014,f,2014-06-01,2014-06-30
20140613,2014-06-13,2014,2,6,June,13,5,Friday,24,2014,f,2014-06-01,2014-06-30
20140614,2014-06-14,2014,2,6,June,14,6,Saturday,24,2014,t,2014-06-01,2014-06-30
20140615,2014-06-15,2014,2,6,June,15,7,Sunday,24,2014,t,2014-06-01,2014-06-30
20140616,2014-06-16,2014,2,6,June,16,1,Monday,25,2014,f,2014-06-01,2014-06-30
20140617,2014-06-17,2014,2,6,June,17,2,Tuesday,25,2014,f,2014-06-01,2014-06-30
20140618,2014-06-18,2014,2,6,June,18,3,Wednesday,25,2014,f,2014-06-01,2014-06-30
20140619,2014-06-19,2014,2,6,June,19,4,Thursday,25,2014,f,2014-06-01,2014-06-30
20140620,2014-06-20,2014,2,6,June,20,5,Friday,25,2014,f,2014-06-01,2014-06-30
20140621,2014-06-21,2014,2,6,June,21,6,Saturday,25,2014,t,2014-06-01,2014-06-30
20140622,2014-06-22,2014,2,6,June,22,7,Sunday,25,2014,t,2014-06-01,2014-06-30
20140623,2014-06-23,2014,2,6,June,23,1,Monday,26,2014,f,2014-06-01,2014-06-30
20140624,2014-06-24,2014,2,6,June,24,2,Tuesday,26,2014,f,2014-06-01,2014-06-30
20140625,2014-06-25,2014,2,6,June,25,3,Wednesday,26,2014,f,2014-06-01,2014-06-30
20140626,2014-06-26,2014,2,6,June,26,4,Thursday,26,2014,f,2014-06-01,2014-06-30
20140627,2014-06-27,2014,2,6,June,27,5,Friday,26,2014,f,2014-06-01,2014-06-30
20140628,2014-06-28,2014,2,6,June,28,6,Saturday,26,2014,t,2014-06-01,2014-06-30
20140629,2014-06-29,2014,2,6,June,29,7,Sunday,26,2014,t,2014-06-01,2014-06-30
20140630,2014-06-30,2014,2,6,June,30,1,Monday,27,2014,f,2014-06-01,2014-06-30
20140701,2014-07-01,2014,3,7,July,1,2,Tuesday,27,2014,f,2014-07-01,2014-07-31
20140702,2014-07-02,2014,3,7,July,2,3,Wednesday,27,2014,f,2014-07-01,2014-07-31
20140703,2014-07-03,2014,3,7,July,3,4,Thursday,27,2014,f,2014-07-01,2014-07-31
20140704,2014-07-04,2014,3,7,July,4,5,Friday,27,2014,f,2014-07-01,2014-07-31
20140705,2014-07-05,2014,3,7,July,5,6,Saturday,27,2014,t,2014-07-01,2014-07-31
20140706,2014-07-06,2014,3,7,July,6,7,Sunday,27,2014,t,2014-07-01,2014-07-31
20140707,2014-07-07,2014,3,7,July,7,1,Monday,28,2014,f,2014-07-01,2014-07-31
20140708,2014-07-08,2014,3,7,July,8,2,Tuesday,28,2014,f,2014-07-01,2014-07-31
20140709,2014-07-09,2014,3,7,July,9,3,Wednesday,28,2014,f,2014-07-01,2014-07-31
20140710,2014-07-10,2014,3,7,July,10,4,Thursday,28,2014,f,2014-07-01,2014-07-31
20140711,2014-07-11,2014,3,7,July,11,5,Friday,28,2014,f,2014-07-01,2014-07-31
20140712,2014-07-12,2014,3,7,July,12,6,Saturday,28,2014,t,2014-07-01,2014-07-31
20140713,2014-07-13,2014,3,7,July,13,7,Sunday,28,2014,t,2014-07-01,2014-07-31
20140714,2014-07-14,2014,3,7,July,14,1,Monday,29,2014,f,2014-07-01,2014-07-31
20140715,2014-07-15,2014,3,7,July,15,2,Tuesday,29,2014,f,2014-07-01,2014-07-31
20140716,2014-07-16,2014,3,7,July,16,3,Wednesday,29,2014,f,2014-07-01,2014-07-31
20140717,2014-07-17,2014,3,7,July,17,4,Thursday,29,2014,f,2014-07-01,2014-07-31
20140718,2014-07-18,2014,3,7,July,18,5,Friday,29,2014,f,2014-07-01,2014-07-31
20140719,2014-07-19,2014,3,7,July,19,6,Saturday,29,2014,t,2014-07-01,2014-07-31
20140720,2014-07-20,2014,3,7,July,20,7,Sunday,29,2014,t,2014-07-01,2014-07-31
20140721,2014-07-21,2014,3,7,July,21,1,Monday,30,2014,f,2014-07-01,2014-07-31
20140722,2014-07-22,2014,3,7,July,22,2,Tuesday,30,2014,f,2014-07-01,2014-07-31
20140723,2014-07-23,2014,3,7,July,23,3,Wednesday,30,2014,f,2014-07-01,2014-07-31
20140724,2014-07-24,2014,3,7,July,24,4,Thursday,30,2014,f,2014-07-01,2014-07-31
20140725,2014-07-25,2014,3,7,July,25,5,Friday,30,2014,f,2014-07-01,2014-07-31
20140726,2014-07-26,2014,3,7,July,26,6,Saturday,30,2014,t,2014-07-01,2014-07-31
20140727,2014-07-27,2014,3,7,July,27,7,Sunday,30,2014,t,2014-07-01,2014-07-31
20140728,2014-07-28,2014,3,7,July,28,1,Monday,31,2014,f,2014-07-01,2014-07-31
20140729,2014-07-29,2014,3,7,July,29,2,Tuesday,31,2014,f,2014-07-01,2014-07-31
20140730,2014-07-30,2014,3,7,July,30,3,Wednesday,31,2014,f,2014-07-01,2014-07-31
20140731,2014-07-31,2014,3,7,July,31,4,Thursday,31,2014,f,2014-07-01,2014-07-31
20140801,2014-08-01,2014,3,8,August,1,5,Friday,31,2014,f,2014-08-01,2014-08-31
20140802,2014-08-02,2014,3,8,August,2,6,Saturday,31,2014,t,2014-08-01,2014-08-31
20140803,2014-08-03,2014,3,8,August,3,7,Sunday,31,2014,t,2014-08-01,2014-08-31
20140804,2014-08-04,2014,3,8,August,4,1,Monday,32,2014,f,2014-08-01,2014-08-31
20140805,2014-08-05,2014,3,8,August,5,2,Tuesday,32,2014,f,2014-08-01,2014-08-31
20140806,2014-08-06,2014,3,8,August,6,3,Wednesday,32,2014,f,2014-08-01,2014-08-31
20140807,2014-08-07,2014,3,8,August,7,4,Thursday,32,2014,f,2014-08-01,2014-08-31
20140808,2014-08-08,2014,3,8,August,8,5,Friday,32,2014,f,2014-08-01,2014-08-31
20140809,2014-08-09,2014,3,8,August,9,6,Saturday,32,2014,t,2014-08-01,2014-08-31
20140810,2014-08-10,2014,3,8,August,10,7,Sunday,32,2014,t,2014-08-01,2014-08-31
20140811,2014-08-11,2014,3,8,August,11,1,Monday,33,2014,f,2014-08-01,2014-08-31
20140812,2014-08-12,2014,3,8,August,12,2,Tuesday,33,2014,f,2014-08-01,2014-08-31
20140813,2014-08-13,2014,3,8,August,13,3,Wednesday,33,2014,f,2014-08-01,2014-08-31
20140814,2014-08-14,2014,3,8,August,14,4,Thursday,33,2014,f,2014-08-01,2014-08-31
20140815,2014-08-15,2014,3,8,August,15,5,Friday,33,2014,f,2014-08-01,2014-08-31
20140816,2014-08-16,2014,3,8,August,16,6,Saturday,33,2014,t,2014-08-01,2014-08-31
20140817,2014-08-17,2014,3,8,August,17,7,Sunday,33,2014,t,2014-08-01,2014-08-31
20140818,2014-08-18,2014,3,8,August,18,1,Monday,34,2014,f,2014-08-01,2014-08-31
20140819,2014-08-19,2014,3,8,August,19,2,Tuesday,34,2014,f,2014-08-01,2014-08-31
20140820,2014-08-20,2014,3,8,August,20,3,Wednesday,34,2014,f,2014-08-01,2014-08-31
20140821,2014-08-21,2014,3,8,August,21,4,Thursday,34,2014,f,2014-08-01,2014-08-31
20140822,2014-08-22,2014,3,8,August,22,5,Friday,34,2014,f,2014-08-01,2014-08-31
20140823,2014-08-23,2014,3,8,August,23,6,Saturday,34,2014,t,2014-08-01,2014-08-31
20140824,2014-08-24,2014,3,8,August,24,7,Sunday,34,2014,t,2014-08-01,2014-08-31
20140825,2014-08-25,2014,3,8,August,25,1,Monday,35,2014,f,2014-08-01,2014-08-31
20140826,2014-08-26,2014,3,8,August,26,2,Tuesday,35,2014,f,2014-08-01,2014-08-31
20140827,2014-08-27,2014,3,8,August,27,3,Wednesday,35,2014,f,2014-08-01,2014-08-31
20140828,2014-08-28,2014,3,8,August,28,4,Thursday,35,2014,f,2014-08-01,2014-08-31
20140829,2014-08-29,2014,3,8,August,29,5,Friday,35,2014,f,2014-08-01,2014-08-31
20140830,2014-08-30,2014,3,8,August,30,6,Saturday,35,2014,t,2014-08-01,2014-08-31
20140831,2014-08-31,2014,3,8,August,31,7,Sunday,35,2014,t,2014-08-01,2014-08-31
20140901,2014-09-01,2014,3,9,September,1,1,Monday,36,2014,f,2014-09-01,2014-09-30
20140902,2014-09-02,2014,3,9,September,2,2,Tuesday,36,2014,f,2014-09-01,2014-09-30
20140903,2014-09-03,2014,3,9,September,3,3,Wednesday,36,2014,f,2014-09-01,2014-09-30
20140904,2014-09-04,2014,3,9,September,4,4,Thursday,36,2014,f,2014-09-01,2014-09-30
20140905,2014-09-05,2014,3,9,September,5,5,Friday,36,2014,f,2014-09-01,2014-09-30
20140906,2014-09-06,2014,3,9,September,6,6,Saturday,36,2014,t,2014-09-01,2014-09-30
20140907,2014-09-07,2014,3,9,September,7,7,Sunday,36,2014,t,2014-09-01,2014-09-30
20140908,2014-09-08,2014,3,9,September,8,1,Monday,37,2014,f,2014-09-01,2014-09-30
20140909,2014-09-09,2014,3,9,September,9,2,Tuesday,37,2014,f,2014-09-01,2014-09-30
20140910,2014-09-10,2014,3,9,September,10,3,Wednesday,37,2014,f,2014-09-01,2014-09-30
20140911,2014-09-11,2014,3,9,September,11,4,Thursday,37,2014,f,2014-09-01,2014-09-30
20140912,2014-09-12,2014,3,9,September,12,5,Friday,37,2014,f,2014-09-01,2014-09-30
20140913,2014-09-13,2014,3,9,September,13,6,Saturday,37,2014,t,2014-09-01,2014-09-30
20140914,2014-09-14,2014,3,9,September,14,7,Sunday,37,2014,t,2014-09-01,2014-09-30
20140915,2014-09-15,2014,3,9,September,15,1,Monday,38,2014,f,2014-09-01,2014-09-30
20140916,2014-09-16,2014,3,9,September,16,2,Tuesday,38,2014,f,2014-09-01,2014-09-30
20140917,2014-09-17,2014,3,9,September,17,3,Wednesday,38,2014,f,2014-09-01,2014-09-30
20140918,2014-09-18,2014,3,9,September,18,4,Thursday,38,2014,f,2014-09-01,2014-09-30
20140919,2014-09-19,2014,3,9,September,19,5,Friday,38,2014,f,2014-09-01,2014-09-30
20140920,2014-09-20,2014,3,9,September,20,6,Saturday,38,2014,t,2014-09-01,2014-09-30
20140921,2014-09-21,2014,3,9,September,21,7,Sunday,38,2014,t,2014-09-01,2014-09-30
20140922,2014-09-22,2014,3,9,September,22,1,Monday,39,2014,f,2014-09-01,2014-09-30
20140923,2014-09-23,2014,3,9,September,23,2,Tuesday,39,2014,f,2014-09-01,2014-09-30
20140924,2014-09-24,2014,3,9,September,24,3,Wednesday,39,2014,f,2014-09-01,2014-09-30
20140925,2014-09-25,2014,3,9,September,25,4,Thursday,39,2014,f,2014-09-01,2014-09-30
20140926,2014-09-26,2014,3,9,September,26,5,Friday,39,2014,f,2014-09-01,2014-09-30
20140927,2014-09-27,2014,3,9,September,27,6,Saturday,39,2014,t,2014-09-01,2014-09-30
20140928,2014-09-28,2014,3,9,September,28,7,Sunday,39,2014,t,2014-09-01,2014-09-30
20140929,2014-09-29,2014,3,9,September,29,1,Monday,40,2014,f,2014-09-01,2014-09-30
20140930,2014-09-30,2014,3,9,September,30,2,Tuesday,40,2014,f,2014-09-01,2014-09-30
20141001,2014-10-01,2014,4,10,October,1,3,Wednesday,40,2014,f,2014-10-01,2014-10-31
20141002,2014-10-02,2014,4,10,October,2,4,Thursday,40,2014,f,2014-10-01,2014-10-31
20141003,2014-10-03,2014,4,10,October,3,5,Friday,40,2014,f,2014-10-01,2014-10-31
20141004,2014-10-04,2014,4,10,October,4,6,Saturday,40,2014,t,2014-10-01,2014-10-31
20141005,2014-10-05,2014,4,10,October,5,7,Sunday,40,2014,t,2014-10-01,2014-10-31
20141006,2014-10-06,2014,4,10,October,6,1,Monday,41,2014,f,2014-10-01,2014-10-31
20141007,2014-10-07,2014,4,10,October,7,2,Tuesday,41,2014,f,2014-10-01,2014-10-31
20141008,2014-10-08,2014,4,10,October,8,3,Wednesday,41,2014,f,2014-10-01,2014-10-31
20141009,2014-10-09,2014,4,10,October,9,4,Thursday,41,2014,f,2014-10-01,2014-10-31
20141010,2014-10-10,2014,4,10,October,10,5,Friday,41,2014,f,2014-10-01,2014-10-31
20141011,2014-10-11,2014,4,10,October,11,6,Saturday,41,2014,t,2014-10-01,2014-10-31
20141012,2014-10-12,2014,4,10,October,12,7,Sunday,41,2014,t,2014-10-01,2014-10-31
20141013,2014-10-13,2014,4,10,October,13,1,Monday,42,2014,f,2014-10-01,2014-10-31
20141014,2014-10-14,2014,4,10,October,14,2,Tuesday,42,2014,f,2014-10-01,2014-10-31
20141015,2014-10-15,2014,4,10,October,15,3,Wednesday,42,2014,f,2014-10-01,2014-10-31
20141016,2014-10-16,2014,4,10,October,16,4,Thursday,42,2014,f,2014-10-01,2014-10-31
20141017,2014-10-17,2014,4,10,October,17,5,Friday,42,2014,f,2014-10-01,2014-10-31
20141018,2014-10-18,2014,4,10,October,18,6,Saturday,42,2014,t,2014-10-01,2014-10-31
20141019,2014-10-19,2014,4,10,October,19,7,Sunday,42,2014,t,2014-10-01,2014-10-31
20141020,2014-10-20,2014,4,10,October,20,1,Monday,43,2014,f,2014-10-01,2014-10-31
20141021,2014-10-21,2014,4,10,October,21,2,Tuesday,43,2014,f,2014-10-01,2014-10-31
20141022,2014-10-22,2014,4,10,October,22,3,Wednesday,43,2014,f,2014-10-01,2014-10-31
20141023,2014-10-23,2014,4,10,October,23,4,Thursday,43,2014,f,2014-10-01,2014-10-31
20141024,2014-10-24,2014,4,10,October,24,5,Friday,43,2014,f,2014-10-01,2014-10-31
20141025,2014-10-25,2014,4,10,October,25,6,Saturday,43,2014,t,2014-10-01,2014-10-31
20141026,2014-10-26,2014,4,10,October,26,7,Sunday,43,2014,t,2014-10-01,2014-10-31
20141027,2014-10-27,2014,4,10,October,27,1,Monday,44,2014,f,2014-10-01,2014-10-31
20141028,2014-10-28,2014,4,10,October,28,2,Tuesday,44,2014,f,2014-10-01,2014-10-31
20141029,2014-10-29,2014,4,10,October,29,3,Wednesday,44,2014,f,2014-10-01,2014-10-31
20141030,2014-10-30,2014,4,10,October,30,4,Thursday,44,2014,f,2014-10-01,2014-10-31
20141031,2014-10-31,2014,4,10,October,31,5,Friday,44,2014,f,2014-10-01,2014-10-31
20141101,2014-11-01,2014,4,11,November,1,6,Saturday,44,2014,t,2014-11-01,2014-11-30
20141102,2014-11-02,2014,4,11,November,2,7,Sunday,44,2014,t,2014-11-01,2014-11-30
20141103,2014-11-03,2014,4,11,November,3,1,Monday,45,2014,f,2014-11-01,2014-11-30
20141104,2014-11-04,2014,4,11,November,4,2,Tuesday,45,2014,f,2014-11-01,2014-11-30
20141105,2014-11-05,2014,4,11,November,5,3,Wednesday,45,2014,f,2014-11-01,2014-11-30
20141106,2014-11-06,2014,4,11,November,6,4,Thursday,45,2014,f,2014-11-01,2014-11-30
20141107,2014-11-07,2014,4,11,November,7,5,Friday,45,2014,f,2014-11-01,2014-11-30
20141108,2014-11-08,2014,4,11,November,8,6,Saturday,45,2014,t,2014-11-01,2014-11-30
20141109,2014-11-09,2014,4,11,November,9,7,Sunday,45,2014,t,2014-11-01,2014-11-30
20141110,2014-11-10,2014,4,11,November,10,1,Monday,46,2014,f,2014-11-01,2014-11-30
20141111,2014-11-11,2014,4,11,November,11,2,Tuesday,46,2014,f,2014-11-01,2014-11-30
20141112,2014-11-12,2014,4,11,November,12,3,Wednesday,46,2014,f,2014-11-01,2014-11-30
20141113,2014-11-13,2014,4,11,November,13,4,Thursday,46,2014,f,2014-11-01,2014-11-30
20141114,2014-11-14,2014,4,11,November,14,5,Friday,46,2014,f,2014-11-01,2014-11-30
20141115,2014-11-15,2014,4,11,November,15,6,Saturday,46,2014,t,2014-11-01,2014-11-30
20141116,2014-11-16,2014,4,11,November,16,7,Sunday,46,2014,t,2014-11-01,2014-11-30
20141117,2014-11-17,2014,4,11,November,17,1,Monday,47,2014,f,2014-11-01,2014-11-30
20141118,2014-11-18,2014,4,11,November,18,2,Tuesday,47,2014,f,2014-11-01,2014-11-30
20141119,2014-11-19,2014,4,11,November,19,3,Wednesday,47,2014,f,2014-11-01,2014-11-30
20141120,2014-11-20,2014,4,11,November,20,4,Thursday,47,2014,f,2014-11-01,2014-11-30
20141121,2014-11-21,2014,4,11,November,21,5,Friday,47,2014,f,2014-11-01,2014-11-30
20141122,2014-11-22,2014,4,11,November,22,6,Saturday,47,2014,t,2014-11-01,2014-11-30
20141123,2014-11-23,2014,4,11,November,23,7,Sunday,47,2014,t,2014-11-01,2014-11-30
20141124,2014-11-24,2014,4,11,November,24,1,Monday,48,2014,f,2014-11-01,2014-11-30
20141125,2014-11-25,2014,4,11,November,25,2,Tuesday,48,2014,f,2014-11-01,2014-11-30
20141126,2014-11-26,2014,4,11,November,26,3,Wednesday,48,2014,f,2014-11-01,2014-11-30
20141127,2014-11-27,2014,4,11,November,27,4,Thursday,48,2014,f,2014-11-01,2014-11-30
20141128,2014-11-28,2014,4,11,November,28,5,Friday,48,2014,f,2014-11-01,2014-11-30
20141129,2014-11-29,2014,4,11,November,29,6,Saturday,48,2014,t,2014-11-01,2014-11-30
20141130,2014-11-30,2014,4,11,November,30,7,Sunday,48,2014,t,2014-11-01,2014-11-30
20141201,2014-12-01,2014,4,12,December,1,1,Monday,49,2014,f,2014-12-01,2014-12-31
20141202,2014-12-02,2014,4,12,December,2,2,Tuesday,49,2014,f,2014-12-01,2014-12-31
20141203,2014-12-03,2014,4,12,December,3,3,Wednesday,49,2014,f,2014-12-01,2014-12-31
20141204,2014-12-04,2014,4,12,December,4,4,Thursday,49,2014,f,2014-12-01,2014-12-31
20141205,2014-12-05,2014,4,12,December,5,5,Friday,49,2014,f,2014-12-01,2014-12-31
20141206,2014-12-06,2014,4,12,December,6,6,Saturday,49,2014,t,2014-12-01,2014-12-31
20141207,2014-12-07,2014,4,12,December,7,7,Sunday,49,2014,t,2014-12-01,2014-12-31
20141208,2014-12-08,2014,4,12,December,8,1,Monday,50,2014,f,2014-12-01,2014-12-31
20141209,2014-12-09,2014,4,12,December,9,2,Tuesday,50,2014,f,2014-12-01,2014-12-31
20141210,2014-12-10,2014,4,12,December,10,3,Wednesday,50,2014,f,2014-12-01,2014-12-31
20141211,2014-12-11,2014,4,12,December,11,4,Thursday,50,2014,f,2014-12-01,2014-12-31
20141212,2014-12-12,2014,4,12,December,12,5,Friday,50,2014,f,2014-12-01,2014-12-31
20141213,2014-12-13,2014,4,12,December,13,6,Saturday,50,2014,t,2014-12-01,2014-12-31
20141214,2014-12-14,2014,4,12,December,14,7,Sunday,50,2014,t,2014-12-01,2014-12-31
20141215,2014-12-15,2014,4,12,December,15,1,Monday,51,2014,f,2014-12-01,2014-12-31
20141216,2014-12-16,2014,4,12,December,16,2,Tuesday,51,2014,f,2014-12-01,2014-12-31
20141217,2014-12-17,2014,4,12,December,17,3,Wednesday,51,2014,f,2014-12-01,2014-12-31
20141218,2014-12-18,2014,4,12,December,18,4,Thursday,51,2014,f,2014-12-01,2014-12-31
20141219,2014-12-19,2014,4,12,December,19,5,Friday,51,2014,f,2014-12-01,2014-12-31
20141220,2014-12-20,2014,4,12,December,20,6,Saturday,51,2014,t,2014-12-01,2014-12-31
20141221,2014-12-21,2014,4,12,December,21,7,Sunday,51,2014,t,2014-12-01,2014-12-31
20141222,2014-12-22,2014,4,12,December,22,1,Monday,52,2014,f,2014-12-01,2014-12-31
20141223,2014-12-23,2014,4,12,December,23,2,Tuesday,52,2014,f,2014-12-01,2014-12-31
20141224,2014-12-24,2014,4,12,December,24,3,Wednesday,52,2014,f,2014-12-01,2014-12-31
20141225,2014-12-25,2014,4,12,December,25,4,Thursday,52,2014,f,2014-12-01,2014-12-31
20141226,2014-12-26,2014,4,12,December,26,5,Friday,52,2014,f,2014-12-01,2014-12-31
20141227,2014-12-27,2014,4,12,December,27,6,Saturday,52,2014,t,2014-12-01,2014-12-31
20141228,2014-12-28,2014,4,12,December,28,7,Sunday,52,2014,t,2014-12-01,2014-12-31
